"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3040000","CDFI2260031995000001","19950305","","01","영업/정상","13","영업중","","","","","455-5000","","143800","서울특별시 광진구 광장동 산 21-0","서울특별시 광진구 워커힐로 177 (광장동)","04963","SK 네트웍스 (주) 워커힐","20210125182906","U","2020-11-30 22:07:00.0","","209775.267831522","450327.57709331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032016000004","20160322","","01","영업/정상","13","영업중","","","","","070-8887-3650","","","서울특별시 중구 광희동2가 360번지 3-7층","서울특별시 중구 장충단로 213 3-7층 (광희동2가 동훈빌딩)","04615","케이 게스트하우스 동대문프리미엄점","20200617173423","U","2019-12-05 23:09:00.0","","200526.656361295","451268.298685031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFI2260032017000004","20170818","","03","폐업","03","폐업","20210713","","","","02  512 2016","","","서울특별시 강남구 논현동 201-5","서울특별시 강남구 강남대로112길 20 (논현동)","06120","왈츠호텔","20210714184934","U","2020-12-06 23:06:00.0","","202235.26618266","444811.276333113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032014000001","20140620","","01","영업/정상","13","영업중","","","","","2176-3659","","100197","서울특별시 중구 을지로7가 58-1번지","서울특별시 중구 을지로 280-2 (을지로7가)","04565","24게스트하우스동대문","20200617174308","U","2019-12-05 23:09:00.0","","200730.296204033","451454.338715818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2260032013000001","20130205","","01","영업/정상","13","영업중","","","","","332-5656","","121893","서울특별시 마포구 서교동 371-10","서울특별시 마포구 양화로 112 (서교동)","04038","메리골드호텔","20201013091241","U","2019-10-30 23:05:00.0","","192839.116937246","450119.061832193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032020000003","20200812","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동1가 186-51 SH호스텔","서울특별시 영등포구 영등포로25길 20 SH호스텔 (당산동1가)","07265","SH호스텔","20210820111354","U","2020-12-07 22:02:00.0","","190957.860329147","446734.14704913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032015000014","20150624","","01","영업/정상","13","영업중","","","","","2198-1212","","100412","서울특별시 중구 광희동2가 17","서울특별시 중구 장충단로 226 (광희동2가)","04565","소테츠호텔즈 더 스프라지르 서울 동대문","20210602094333","U","2020-12-06 00:04:00.0","","200614.724711748","451381.249500534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFI2260031982000001","19820918","","03","폐업","03","폐업","20210308","","","","02-2186-6724","","137804","서울특별시 서초구 반포동 64-1","서울특별시 서초구 사평대로 160 (반포동)","137804","쉐라톤 서울 팔래스 강남 호텔","20210308135257","U","2020-12-02 23:00:00.0","","200061.052344598","444287.834671099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032015000001","20150123","","01","영업/정상","13","영업중","","","","","02-2678-8808","","","서울특별시 영등포구 당산동 121-159","서울특별시 영등포구 버드나루로 90 (당산동 스카이리버)","07230","갤럭시 관광호텔","20210315170216","U","2020-12-02 23:07:00.0","","191894.785267023","447125.235782221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032014000002","20140122","","03","폐업","03","폐업","20210228","","","","070-8146-14101400","","110836","서울특별시 종로구 종로5가 314-7 7층","서울특별시 종로구 청계천로 229 7층 (종로5가)","03196","미오하우스","20210316172658","U","2020-12-02 23:08:00.0","","200199.528812856","451980.604036907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032019000002","20190329","","03","폐업","03","폐업","20210317","","","","02-587-5776","","","서울특별시 중구 남산동2가 43-7","서울특별시 중구 소공로6길 38 (남산동2가)","04630","케이 스테이 2","20210317135859","U","2020-12-02 23:09:00.0","","198614.550199488","450677.047277743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260032016000006","20160502","","01","영업/정상","13","영업중","","","","","2211-8011","","","서울특별시 중구 남대문로4가 17-23","서울특별시 중구 남대문로 9 (남대문로4가 남대문호텔)","04526","코트야드 메리어트 남대문호텔","20210426115447","U","2020-12-03 22:08:00.0","","197891.564897442","450990.593465563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3150000","CDFI2260032014000001","20140725","","01","영업/정상","13","영업중","","","","","070-4632-3500","","157910","서울특별시 강서구 화곡동 921-19","서울특별시 강서구 곰달래로 70-1 (화곡동)","07775","해담채스테이","20210527133730","U","2020-12-04 22:09:00.0","","185841.652551744","447544.394615942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFI2260031987000004","19870708","","01","영업/정상","13","영업중","","","","","730-9911","","","서울특별시 중구 태평로1가 51-1","서울특별시 중구 세종대로 135 (태평로1가 코리아나호텔)","04519","코리아나호텔","20210420155303","U","2020-12-03 22:02:00.0","","197870.422375046","451786.412607229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140000","CDFI2260032013000001","20131017","","01","영업/정상","13","영업중","","","","","2699-7354","","158825","서울특별시 양천구 신월동 87-13","서울특별시 양천구 가로공원로 167 (신월동)","07907","캠프 관광호텔","20210503103614","U","2020-12-05 00:05:00.0","","185307.072104229","448328.26558548","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032021000003","20210114","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 217-26","서울특별시 종로구 종로62길 17 9층 (숭인동)","03115","KD-ONE9","20210323100017","U","2020-12-02 22:05:00.0","","201649.840328936","452323.368074798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032021000001","20210114","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 숭인동 217-26 케이디오피스텔","서울특별시 종로구 종로62길 17 7층 (숭인동)","03115","케이디호스텔 7","20210323095949","U","2020-12-02 22:05:00.0","","201649.840328936","452323.368074798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032020000002","20201116","","01","영업/정상","13","영업중","","","","","02-6353-7700","","","서울특별시 종로구 원남동 49-17 오라카이 대학로 호텔","서울특별시 종로구 율곡로 180 오라카이 대학로 호텔 (원남동)","03127","오라카이 대학로 호텔","20210323102401","U","2020-12-02 22:05:00.0","","199821.363678095","452603.475535058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032019000003","20191029","","01","영업/정상","13","영업중","","","","","02-758-1700","","","서울특별시 종로구 낙원동 134-2","서울특별시 종로구 돈화문로11길 37 (낙원동)","03139","목시 서울 인사동 호텔","20210323102312","U","2020-12-02 22:05:00.0","","198988.983646221","452223.097221066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032019000002","20191018","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 이화동 105-2 glue hotel","서울특별시 종로구 율곡로 228 glue hotel (이화동)","03123","글루호텔","20210323102245","U","2020-12-02 22:05:00.0","","200280.218939597","452611.575936538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032019000001","20191002","","01","영업/정상","13","영업중","","","","","02-6917-3099","","","서울특별시 종로구 관훈동 155-2","서울특별시 종로구 인사동길 49 (관훈동)","03145","나인트리 프리미어 호텔 인사동","20210323102214","U","2020-12-02 22:05:00.0","","198498.918632911","452473.403750001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032018000001","20180214","","01","영업/정상","13","영업중","","","","","2235-1301","","","서울특별시 종로구 숭인동 1405","서울특별시 종로구 난계로29길 19-11 (숭인동)","03116","루미아호텔","20210323102019","U","2020-12-02 22:05:00.0","","201895.419403144","452395.129773561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032016000003","20160309","","01","영업/정상","13","영업중","","","","","02  22503000","","","서울특별시 종로구 숭인동 1396","서울특별시 종로구 난계로 241 (숭인동)","03116","아이비씨호텔","20210323101833","U","2020-12-02 22:05:00.0","","201949.270716491","452329.735166543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032016000002","20160202","","01","영업/정상","13","영업중","","","","","02  747 5000","","","서울특별시 종로구 낙원동 132-2","서울특별시 종로구 돈화문로11길 33 (낙원동)","03139","메이커스호텔","20210323101806","U","2020-12-02 22:05:00.0","","199006.632077166","452230.869107906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032015000006","20151221","","01","영업/정상","13","영업중","","","","","02-6060-9000 9182","","","서울특별시 종로구 수송동 51-8","서울특별시 종로구 삼봉로 71 (수송동 G타워)","03150","신라스테이 광화문","20210323101730","U","2020-12-02 22:05:00.0","","198270","452247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032014000007","20140721","","01","영업/정상","13","영업중","","","","","02-742-8080","","110450","서울특별시 종로구 원남동 25","서울특별시 종로구 율곡로 179 (원남동)","03081","메이플레이스 호텔 서울 동대문","20210323101604","U","2020-12-02 22:05:00.0","","199818.769709814","452646.808088738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFI2260032013000007","20130925","","01","영업/정상","13","영업중","","","","","02-6730-1131","","110340","서울특별시 종로구 익선동 34-8 호텔 이비스앰배서더 인사동","서울특별시 종로구 삼일대로30길 31 (익선동 호텔 이비스앰배서더 인사동)","03132","호텔 이비스앰배서더 인사동","20210323101506","U","2020-12-02 22:05:00.0","","198977.911015975","452460.663046516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
