"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"7188","00432","일품헌","3210000","서초구","101","일반음식점","10102","중국식","XU YUANJI","01","위생등급제","2015-12-10","Y","Y","02","37.48448065230936","127.03917066219594","","2634-27 가동 1층2층 (양재동 성원빌딩)","1165020000031102","서울특별시 서초구 남부순환로","3210000101201300432","2016-01-12 15:01:00.0","2016-01-12 15:01:00.0","","20130099220","Y"
"7187","00102","(주)프로간장게장","3210000","서초구","101","일반음식점","10104","일식","김종윤","01","위생등급제","2015-12-10","Y","Y","03","37.51457559504076","127.01915658241523","02-518-4126","9 4층5층 (잠원동 프로빌딩)","1165041630401106","서울특별시 서초구 강남대로97길","3210000101201200102","2016-01-12 14:58:12.0","2016-01-12 14:58:12.0","","20120098275","Y"
"7186","00232","더가든 키친","3210000","서초구","101","일반음식점","10106","뷔페식","안필호","01","위생등급제","2015-12-10","Y","Y","02","37.51856901180077","127.01808524804517","02-6310-1133","6 1동 1층 (잠원동 더리버사이드호텔 )","1165041630051106","서울특별시 서초구 강남대로107길","3210000101201000232","2016-01-12 14:56:22.0","2016-01-12 14:56:22.0","","20100098717","Y"
"7185","00443","대도식당","3210000","서초구","101","일반음식점","10101","한식","박지만","01","위생등급제","2015-12-10","Y","Y","01","37.51239501357878","127.02006994029717","02-544-9772","567 1층 2층 (잠원동)","1165021020011106","서울특별시 서초구 강남대로","3210000101201300443","2016-01-12 14:55:34.0","2016-01-12 14:55:34.0","","20130099248","Y"
"7184","00220","석산","3120000","서대문구","101","일반음식점","10101","한식","이창기","01","위생등급제","2015-12-10","Y","Y","03","37.58779322198609","126.93652304484602","02-395-9229","124 (홍제동(지상2층))","1141041364451111","서울특별시 서대문구 홍제내길","3120000101200700220","2016-01-12 14:54:21.0","2016-01-12 14:54:21.0","","20070066439","Y"
"7183","00172","서대문 참복집","3120000","서대문구","101","일반음식점","10114","복어취급","장윤미","01","위생등급제","2015-12-10","Y","Y","03","37.56573443637687","126.96531438789766","02-312-3306","36-3 (충정로2가지상 1층)","1141041364091101","서울특별시 서대문구 통일로9안길","3120000101200800172","2016-01-12 14:53:10.0","2016-01-12 14:53:10.0","","20080066334","Y"
"7182","03737","참이맛감자탕","3120000","서대문구","101","일반음식점","10101","한식","이화식","01","위생등급제","2015-12-10","Y","Y","02","37.58728525327964","126.94402327031902","02-395-8007","22 (홍제동)","1141041363931111","서울특별시 서대문구 통일로37길","3120000101199603737","2016-01-12 14:52:40.0","2016-01-12 14:52:40.0","","19960066620","Y"
"7181","00072","다도","3120000","서대문구","101","일반음식점","10104","일식","김진국","01","위생등급제","2015-12-10","Y","Y","03","37.56940247973635","126.96265488097113","02-313-5161","6-1 (옥천동(지상1층))","1141041363731107","서울특별시 서대문구 통일로11길","3120000101200900072","2016-01-12 14:51:33.0","2016-01-12 14:51:33.0","","20090066173","Y"
"7180","00283","명동칼국수샤브샤브임광빌딩점","3120000","서대문구","101","일반음식점","10101","한식","김상조","01","위생등급제","2015-12-10","Y","Y","03","37.56277646080805","126.9685120878853","02-363-7200","87 (미근동 지하1층)","1141030000081104","서울특별시 서대문구 통일로","3120000101201100283","2016-01-12 14:50:57.0","2016-01-12 14:50:57.0","","20110066702","Y"
"7179","00036","돈플","3120000","서대문구","101","일반음식점","10101","한식","한요순","01","위생등급제","2015-12-10","Y","Y","02","37.58882820340145","126.94498225322746","","442-9 (홍제동)","1141030000081111","서울특별시 서대문구 통일로","3120000101201200036","2016-01-12 14:50:01.0","2016-01-12 14:50:01.0","","20120066088","Y"
"7178","00244","서대문영양족발","3120000","서대문구","101","일반음식점","10101","한식","김석동","01","위생등급제","2015-12-10","Y","Y","03","37.583723220689364","126.9490934918692","","377 (홍제동 지하1층지상1층)","1141030000081111","서울특별시 서대문구 통일로","3120000101201200244","2016-01-12 14:49:26.0","2016-01-12 14:49:26.0","","20120066557","Y"
"7177","00121","진부령","3120000","서대문구","101","일반음식점","10101","한식","이태영","01","위생등급제","2015-12-10","Y","Y","03","37.564315113732846","126.96759236372634","","105 지상2층 (미근동)","1141030000081104","서울특별시 서대문구 통일로","3120000101201200121","2016-01-12 14:48:50.0","2016-01-12 14:48:50.0","","20120066289","Y"
"7176","00091","미소","3120000","서대문구","101","일반음식점","10104","일식","유은하","01","위생등급제","2015-12-10","Y","Y","01","37.563752042230355","126.9646316640898","02-365-0025","53 (충정로2가유원골든타워 지하1층)","1141031120111101","서울특별시 서대문구 충정로","3120000101200700091","2016-01-12 14:47:12.0","2016-01-12 14:47:12.0","","20070066176","Y"
"7175","00337","신)가고파","3120000","서대문구","101","일반음식점","10101","한식","위경희","01","위생등급제","2015-12-10","Y","Y","03","37.5726555634708","126.92853043543964","02-373-9291","55 (연희동 1층)","1141031120101117","서울특별시 서대문구 증가로","3120000101201300337","2016-01-12 14:45:44.0","2016-01-12 14:45:44.0","","20130066709","Y"
"7174","00185","삼부자생고기","3120000","서대문구","101","일반음식점","10101","한식","최정순","01","위생등급제","2015-12-10","Y","Y","02","37.57038978124397","126.93040712534748","02-325-2029","25 (연희동)","1141031120101117","서울특별시 서대문구 증가로","3120000101200900185","2016-01-12 14:45:05.0","2016-01-12 14:45:05.0","","20090066416","Y"
"7173","00018","청진동해장국","3120000","서대문구","101","일반음식점","10101","한식","박병숙","01","위생등급제","2015-12-10","Y","Y","03","37.5772080085815","126.92376236509173","02-376-7776","123 (남가좌동 B동 1층)","1141031120101120","서울특별시 서대문구 증가로","3120000101200800018","2016-01-12 14:44:15.0","2016-01-12 14:44:15.0","","20080066026","Y"
"7172","00431","다다","3120000","서대문구","101","일반음식점","10103","경양식","이석찬","01","위생등급제","2015-12-10","Y","Y","03","37.55897274500556","126.94477332823233","","65-4 (대현동)","1141041363221112","서울특별시 서대문구 이화여대길","3120000101200300431","2016-01-12 14:43:37.0","2016-01-12 14:43:37.0","","20030066758","Y"
"7171","00029","이화찜닭","3120000","서대문구","101","일반음식점","10101","한식","강현신","01","위생등급제","2015-12-10","Y","Y","03","37.55883972572227","126.94547966010071","02-365-7889"," 지하1층","","서대문구 이화여대길43","3120000101200200029","2016-01-12 14:41:37.0","2016-01-12 14:41:37.0","","20020066061","Y"
"7170","00030","채선당(북가좌점)","3120000","서대문구","101","일반음식점","10101","한식","이원숙외 1","01","위생등급제","2015-12-10","Y","Y","02","37.57789043713552","126.91020396455657","02-309-8787","54 2층 (북가좌동 서부프라자)","1141030050551119","서울특별시 서대문구 응암로","3120000101201300030","2016-01-12 14:39:57.0","2016-01-12 14:39:57.0","","20130066081","Y"
"7169","00160","맛의본가 토속촌","3120000","서대문구","101","일반음식점","10101","한식","김애자","01","위생등급제","2015-12-10","Y","Y","01","37.565776723953974","126.93047480288753","02-336-4180","5-3 (연희동(지상1층))","1141041363051117","서울특별시 서대문구 연희로8길","3120000101200700160","2016-01-12 14:38:12.0","2016-01-12 14:38:12.0","","20070066324","Y"
"7168","00149","한씨옥","3120000","서대문구","101","일반음식점","10101","한식","이종윤","01","위생등급제","2015-08-01","Y","Y","02","37.5697708152","126.9319833757","","92 (연희동 1.2층)","1141041362691117","서울특별시 서대문구 연희로25길","3120000101201300149","2016-01-12 14:37:14.0","2016-01-12 14:37:14.0","","20130066344","Y"
"7167","00034","녹원","3120000","서대문구","101","일반음식점","10101","한식","김경순","01","위생등급제","2015-12-10","Y","Y","03","37.57248223416355","126.93414527695786","  03 3369483","22 (연희동지상1층)","1141041362691117","서울특별시 서대문구 연희로25길","3120000101200700034","2016-01-12 14:36:41.0","2016-01-12 14:36:41.0","","20070066072","Y"
"7166","00192","연희소반","3120000","서대문구","101","일반음식점","10101","한식","이성숙","01","위생등급제","2015-12-10","Y","Y","02","37.56747496761258","126.93179077393137","02-334-0749","5 (연희동)","1141041362601117","서울특별시 서대문구 연희로14길","3120000101201100192","2016-01-12 14:36:05.0","2016-01-12 14:36:05.0","","20110066490","Y"
"7165","00451","한우명가","3120000","서대문구","101","일반음식점","10101","한식","김경만","01","위생등급제","2015-12-10","Y","Y","02","37.562628993297594","126.92805105889086","02-3143-6832","46 (연희동111(지상1층))","1141031120191117","서울특별시 서대문구 연희로","3120000101200300451","2016-01-12 14:35:36.0","2016-01-12 14:35:36.0","","20030066785","Y"
"7164","09605","옛날집","3120000","서대문구","101","일반음식점","10101","한식","이춘상","01","위생등급제","2015-12-10","Y","Y","02","37.57388872527959","126.93585111317163","02-323-4291","188-1 (연희동)","1141031120191117","서울특별시 서대문구 연희로","3120000101199609605","2016-01-12 14:34:37.0","2016-01-12 14:34:37.0","","19960066075","Y"
"7163","00312","해누리","3120000","서대문구","101","일반음식점","10112","호프(소주방)","김현희","01","위생등급제","2015-12-10","Y","Y","03","37.55684817298846","126.93418620009382","","28-4 (창천동)","1141041362431116","서울특별시 서대문구 연세로5다길","3120000101201200312","2016-01-12 14:22:06.0","2016-01-12 14:22:06.0","","20120066558","Y"
"7162","00115","부를샘","3120000","서대문구","101","일반음식점","10101","한식","김동환","01","위생등급제","2015-12-10","Y","Y","01","37.56380481505454","126.94293162098654","02-312-4058","50 지상1층 (신촌동 연세대학교 학생회관식당)","1141031120081114","서울특별시 서대문구 연세로","3120000101201400115","2016-01-12 14:21:29.0","2016-01-12 14:21:29.0","","20140066272","Y"
"7161","00206","연일선지해장국","3120000","서대문구","101","일반음식점","10101","한식","김정현","01","위생등급제","2015-12-10","Y","Y","02","37.57403080628048","126.90587072000478","02-376-5415","127 (북가좌동(지상1층))","1141030050541119","서울특별시 서대문구 수색로","3120000101200400206","2016-01-12 14:19:40.0","2016-01-12 14:19:40.0","","20040066324","Y"
"7160","00256","홍천두부마을","3120000","서대문구","101","일반음식점","10101","한식","염순자","01","위생등급제","2015-12-10","Y","Y","02","37.592116144536085","126.94744369265606","02-396-6969","100 (홍제동)","1141041361951111","서울특별시 서대문구 세무서길","3120000101200900256","2016-01-12 14:19:03.0","2016-01-12 14:19:03.0","","20090066583","Y"
"7159","00226","함평면옥","3120000","서대문구","101","일반음식점","10101","한식","김삼우","01","위생등급제","2015-12-10","Y","Y","02","37.56414436822978","126.94456577502932","02-392-3516"," 하늬솔빌딩A동 2층2호","","서대문구 성산로 533","3120000101200800226","2016-01-12 14:18:25.0","2016-01-12 14:18:25.0","","20080066453","Y"
"7158","00516","해뱅이","3130000","마포구","101","일반음식점","10103","경양식","김유선","01","위생등급제","2015-12-10","Y","Y","01","37.540505482765056","126.9439270063453","","11 (용강동 인우빌딩 지하1층)","1144041396001105","서울특별시 마포구 토정로35길","3130000101201400516","2016-01-12 14:13:09.0","2016-01-12 14:13:09.0","","20140069925","Y"
"7157","00063","교꾸","3130000","마포구","101","일반음식점","10104","일식","조재룡","01","위생등급제","2015-12-10","Y","Y","02","37.54221725229534","126.94365415636015","            ","24 (용강동 e편한세상마포3차아파트B동109호)","1144041395971105","서울특별시 마포구 토정로31길","3130000101201500063","2016-01-12 14:12:37.0","2016-01-12 14:12:37.0","","20150069135","Y"
"7156","00611","통영참숯장어구이","3130000","마포구","101","일반음식점","10101","한식","강영춘","01","위생등급제","2015-12-10","Y","Y","02","37.541664864764876","126.94164498351927","","23 지하1층 110호 111호 (용강동)","1144041395971105","서울특별시 마포구 토정로31길","3130000101201400611","2016-01-12 14:12:01.0","2016-01-12 14:12:01.0","","20140070104","Y"
"7155","00183","전통한정식동해","3130000","마포구","101","일반음식점","10101","한식","김효정","01","위생등급제","2015-12-10","Y","Y","03","37.54493892235471","126.92533870596355","02-334-1933","128 (상수동5층)","1144031130231115","서울특별시 마포구 토정로","3130000101201100183","2016-01-12 14:11:26.0","2016-01-12 14:11:26.0","","20110069399","Y"
"7154","00789","참이맛감자탕(상암점)","3130000","마포구","101","일반음식점","10101","한식","김성식","01","위생등급제","2015-12-10","Y","Y","03","0","0","","76-11 지1층 (상암동)","1144041395431127","서울특별시 마포구 월드컵북로44길","3130000101201400789","2016-01-12 14:10:48.0","2016-01-12 14:10:48.0","","20140070390","Y"
